RA,STATE,AGE5P,AGE5P_RA,INGP,IEO,ENGLP,OCCP,N
2,8,7,20,1,8,3,8,0
2,8,7,20,1,8,3,9,0
2,8,7,20,1,9,4,10,0
2,8,7,20,1,9,4,1,0
2,8,7,20,1,9,4,2,0
2,8,7,20,1,9,4,3,0
2,8,7,20,1,9,4,4,0
2,8,7,20,1,9,4,5,0
2,8,7,20,1,9,4,6,0
2,8,7,20,1,9,4,7,0
2,8,7,20,1,9,4,8,0
2,8,7,20,1,9,4,9,0
2,8,7,20,1,9,1,10,0
2,8,7,20,1,9,1,1,0
2,8,7,20,1,9,1,2,0
2,8,7,20,1,9,1,3,0
2,8,7,20,1,9,1,4,0
2,8,7,20,1,9,1,5,0
2,8,7,20,1,9,1,6,0
2,8,7,20,1,9,1,7,0
2,8,7,20,1,9,1,8,0
2,8,7,20,1,9,1,9,0
2,8,7,20,1,9,2,10,0
2,8,7,20,1,9,2,1,0
2,8,7,20,1,9,2,2,0
2,8,7,20,1,9,2,3,0
2,8,7,20,1,9,2,4,0
2,8,7,20,1,9,2,5,0
2,8,7,20,1,9,2,6,0
2,8,7,20,1,9,2,7,0
2,8,7,20,1,9,2,8,0
2,8,7,20,1,9,2,9,0
2,8,7,20,1,9,3,10,0
2,8,7,20,1,9,3,1,0
2,8,7,20,1,9,3,2,0
2,8,7,20,1,9,3,3,0
2,8,7,20,1,9,3,4,0
2,8,7,20,1,9,3,5,0
2,8,7,20,1,9,3,6,0
2,8,7,20,1,9,3,7,0
2,8,7,20,1,9,3,8,0
2,8,7,20,1,9,3,9,0
2,8,7,20,1,10,4,10,0
2,8,7,20,1,10,4,1,0
2,8,7,20,1,10,4,2,0
2,8,7,20,1,10,4,3,0
2,8,7,20,1,10,4,4,0
2,8,7,20,1,10,4,5,0
2,8,7,20,1,10,4,6,0
2,8,7,20,1,10,4,7,0
2,8,7,20,1,10,4,8,0
2,8,7,20,1,10,4,9,0
2,8,7,20,1,10,1,10,0
2,8,7,20,1,10,1,1,0
2,8,7,20,1,10,1,2,0
2,8,7,20,1,10,1,3,0
2,8,7,20,1,10,1,4,0
2,8,7,20,1,10,1,5,0
2,8,7,20,1,10,1,6,0
2,8,7,20,1,10,1,7,0
2,8,7,20,1,10,1,8,0
2,8,7,20,1,10,1,9,0
2,8,7,20,1,10,2,10,0
2,8,7,20,1,10,2,1,0
2,8,7,20,1,10,2,2,0
2,8,7,20,1,10,2,3,0
2,8,7,20,1,10,2,4,0
2,8,7,20,1,10,2,5,0
2,8,7,20,1,10,2,6,0
2,8,7,20,1,10,2,7,0
2,8,7,20,1,10,2,8,0
2,8,7,20,1,10,2,9,0
2,8,7,20,1,10,3,10,0
2,8,7,20,1,10,3,1,0
2,8,7,20,1,10,3,2,0
2,8,7,20,1,10,3,3,0
2,8,7,20,1,10,3,4,0
2,8,7,20,1,10,3,5,0
2,8,7,20,1,10,3,6,0
2,8,7,20,1,10,3,7,0
2,8,7,20,1,10,3,8,0
2,8,7,20,1,10,3,9,0
2,8,8,23,0,1,4,10,0
2,8,8,23,0,1,4,1,0
2,8,8,23,0,1,4,2,0
2,8,8,23,0,1,4,3,0
2,8,8,23,0,1,4,4,0
2,8,8,23,0,1,4,5,0
2,8,8,23,0,1,4,6,0
2,8,8,23,0,1,4,7,0
2,8,8,23,0,1,4,8,0
2,8,8,23,0,1,4,9,0
2,8,8,23,0,1,1,10,19
2,8,8,23,0,1,1,1,60
2,8,8,23,0,1,1,2,60
2,8,8,23,0,1,1,3,214
2,8,8,23,0,1,1,4,31
2,8,8,23,0,1,1,5,40
2,8,8,23,0,1,1,6,22
2,8,8,23,0,1,1,7,274
2,8,8,23,0,1,1,8,148
2,8,8,23,0,1,1,9,191
2,8,8,23,0,1,2,10,0
2,8,8,23,0,1,2,1,3
2,8,8,23,0,1,2,2,3
2,8,8,23,0,1,2,3,6
2,8,8,23,0,1,2,4,0
2,8,8,23,0,1,2,5,7
2,8,8,23,0,1,2,6,0
2,8,8,23,0,1,2,7,3
2,8,8,23,0,1,2,8,6
2,8,8,23,0,1,2,9,15
2,8,8,23,0,1,3,10,0
2,8,8,23,0,1,3,1,0
2,8,8,23,0,1,3,2,0
2,8,8,23,0,1,3,3,7
2,8,8,23,0,1,3,4,0
2,8,8,23,0,1,3,5,0
2,8,8,23,0,1,3,6,0
2,8,8,23,0,1,3,7,0
2,8,8,23,0,1,3,8,0
2,8,8,23,0,1,3,9,0
2,8,8,23,0,2,4,10,0
2,8,8,23,0,2,4,1,0
2,8,8,23,0,2,4,2,0
2,8,8,23,0,2,4,3,0
2,8,8,23,0,2,4,4,0
2,8,8,23,0,2,4,5,0
2,8,8,23,0,2,4,6,0
2,8,8,23,0,2,4,7,0
2,8,8,23,0,2,4,8,0
2,8,8,23,0,2,4,9,8
2,8,8,23,0,2,1,10,24
2,8,8,23,0,2,1,1,126
2,8,8,23,0,2,1,2,98
2,8,8,23,0,2,1,3,283
2,8,8,23,0,2,1,4,40
2,8,8,23,0,2,1,5,36
2,8,8,23,0,2,1,6,30
2,8,8,23,0,2,1,7,247
2,8,8,23,0,2,1,8,109
2,8,8,23,0,2,1,9,201
2,8,8,23,0,2,2,10,4
2,8,8,23,0,2,2,1,7
2,8,8,23,0,2,2,2,5
2,8,8,23,0,2,2,3,5
2,8,8,23,0,2,2,4,0
2,8,8,23,0,2,2,5,0
2,8,8,23,0,2,2,6,0
2,8,8,23,0,2,2,7,3
2,8,8,23,0,2,2,8,6
2,8,8,23,0,2,2,9,4
2,8,8,23,0,2,3,10,0
2,8,8,23,0,2,3,1,0
2,8,8,23,0,2,3,2,0
2,8,8,23,0,2,3,3,6
2,8,8,23,0,2,3,4,0
2,8,8,23,0,2,3,5,0
2,8,8,23,0,2,3,6,0
2,8,8,23,0,2,3,7,0
2,8,8,23,0,2,3,8,3
2,8,8,23,0,2,3,9,0
2,8,8,23,0,3,4,10,0
2,8,8,23,0,3,4,1,0
2,8,8,23,0,3,4,2,0
2,8,8,23,0,3,4,3,6
2,8,8,23,0,3,4,4,0
2,8,8,23,0,3,4,5,0
2,8,8,23,0,3,4,6,0
2,8,8,23,0,3,4,7,0
2,8,8,23,0,3,4,8,0
2,8,8,23,0,3,4,9,0
2,8,8,23,0,3,1,10,18
2,8,8,23,0,3,1,1,126
2,8,8,23,0,3,1,2,89
2,8,8,23,0,3,1,3,279
2,8,8,23,0,3,1,4,45
2,8,8,23,0,3,1,5,41
2,8,8,23,0,3,1,6,35
2,8,8,23,0,3,1,7,202
2,8,8,23,0,3,1,8,114
2,8,8,23,0,3,1,9,140
2,8,8,23,0,3,2,10,5
2,8,8,23,0,3,2,1,5
2,8,8,23,0,3,2,2,3
2,8,8,23,0,3,2,3,12
2,8,8,23,0,3,2,4,7
2,8,8,23,0,3,2,5,0
2,8,8,23,0,3,2,6,0
2,8,8,23,0,3,2,7,6
2,8,8,23,0,3,2,8,3
2,8,8,23,0,3,2,9,11
2,8,8,23,0,3,3,10,0
2,8,8,23,0,3,3,1,0
2,8,8,23,0,3,3,2,0
2,8,8,23,0,3,3,3,12
2,8,8,23,0,3,3,4,0
2,8,8,23,0,3,3,5,0
2,8,8,23,0,3,3,6,0
2,8,8,23,0,3,3,7,0
2,8,8,23,0,3,3,8,0
2,8,8,23,0,3,3,9,0
2,8,8,23,0,4,4,10,0
2,8,8,23,0,4,4,1,0
2,8,8,23,0,4,4,2,0
2,8,8,23,0,4,4,3,0
2,8,8,23,0,4,4,4,0
2,8,8,23,0,4,4,5,0
2,8,8,23,0,4,4,6,0
2,8,8,23,0,4,4,7,0
2,8,8,23,0,4,4,8,0
2,8,8,23,0,4,4,9,4
2,8,8,23,0,4,1,10,12
2,8,8,23,0,4,1,1,198
2,8,8,23,0,4,1,2,119
2,8,8,23,0,4,1,3,271
2,8,8,23,0,4,1,4,39
2,8,8,23,0,4,1,5,46
2,8,8,23,0,4,1,6,40
2,8,8,23,0,4,1,7,195
2,8,8,23,0,4,1,8,119
2,8,8,23,0,4,1,9,147
2,8,8,23,0,4,2,10,0
2,8,8,23,0,4,2,1,9
2,8,8,23,0,4,2,2,9
2,8,8,23,0,4,2,3,13
2,8,8,23,0,4,2,4,0
2,8,8,23,0,4,2,5,8
2,8,8,23,0,4,2,6,0
2,8,8,23,0,4,2,7,5
2,8,8,23,0,4,2,8,0
2,8,8,23,0,4,2,9,6
2,8,8,23,0,4,3,10,0
2,8,8,23,0,4,3,1,6
2,8,8,23,0,4,3,2,0
2,8,8,23,0,4,3,3,3
2,8,8,23,0,4,3,4,0
2,8,8,23,0,4,3,5,0
2,8,8,23,0,4,3,6,0
2,8,8,23,0,4,3,7,0
2,8,8,23,0,4,3,8,4
2,8,8,23,0,4,3,9,0
2,8,8,23,0,5,4,10,0
2,8,8,23,0,5,4,1,0
2,8,8,23,0,5,4,2,0
2,8,8,23,0,5,4,3,0
2,8,8,23,0,5,4,4,0
2,8,8,23,0,5,4,5,0
2,8,8,23,0,5,4,6,0
2,8,8,23,0,5,4,7,0
2,8,8,23,0,5,4,8,0
2,8,8,23,0,5,4,9,6
2,8,8,23,0,5,1,10,20
2,8,8,23,0,5,1,1,229
2,8,8,23,0,5,1,2,144
2,8,8,23,0,5,1,3,282
2,8,8,23,0,5,1,4,40
2,8,8,23,0,5,1,5,50
2,8,8,23,0,5,1,6,39
2,8,8,23,0,5,1,7,154
2,8,8,23,0,5,1,8,93
2,8,8,23,0,5,1,9,133
2,8,8,23,0,5,2,10,0
2,8,8,23,0,5,2,1,13
2,8,8,23,0,5,2,2,13
2,8,8,23,0,5,2,3,4
2,8,8,23,0,5,2,4,0
2,8,8,23,0,5,2,5,0
2,8,8,23,0,5,2,6,10
2,8,8,23,0,5,2,7,3
2,8,8,23,0,5,2,8,3
2,8,8,23,0,5,2,9,4
2,8,8,23,0,5,3,10,0
2,8,8,23,0,5,3,1,5
2,8,8,23,0,5,3,2,0
2,8,8,23,0,5,3,3,0
2,8,8,23,0,5,3,4,0
2,8,8,23,0,5,3,5,0
2,8,8,23,0,5,3,6,0
2,8,8,23,0,5,3,7,0
2,8,8,23,0,5,3,8,0
2,8,8,23,0,5,3,9,5
2,8,8,23,0,6,4,10,0
2,8,8,23,0,6,4,1,0
2,8,8,23,0,6,4,2,0
2,8,8,23,0,6,4,3,0
2,8,8,23,0,6,4,4,0
2,8,8,23,0,6,4,5,0
2,8,8,23,0,6,4,6,0
2,8,8,23,0,6,4,7,0
2,8,8,23,0,6,4,8,0
2,8,8,23,0,6,4,9,0
2,8,8,23,0,6,1,10,10
2,8,8,23,0,6,1,1,181
2,8,8,23,0,6,1,2,82
2,8,8,23,0,6,1,3,135
2,8,8,23,0,6,1,4,22
2,8,8,23,0,6,1,5,25
2,8,8,23,0,6,1,6,25
2,8,8,23,0,6,1,7,81
2,8,8,23,0,6,1,8,59
2,8,8,23,0,6,1,9,86
2,8,8,23,0,6,2,10,0
2,8,8,23,0,6,2,1,9
2,8,8,23,0,6,2,2,5
2,8,8,23,0,6,2,3,11
2,8,8,23,0,6,2,4,0
2,8,8,23,0,6,2,5,0
2,8,8,23,0,6,2,6,0
2,8,8,23,0,6,2,7,4
2,8,8,23,0,6,2,8,5
2,8,8,23,0,6,2,9,6
2,8,8,23,0,6,3,10,0
2,8,8,23,0,6,3,1,0
2,8,8,23,0,6,3,2,0
2,8,8,23,0,6,3,3,5
2,8,8,23,0,6,3,4,0
2,8,8,23,0,6,3,5,0
2,8,8,23,0,6,3,6,0
2,8,8,23,0,6,3,7,0
2,8,8,23,0,6,3,8,0
2,8,8,23,0,6,3,9,0
2,8,8,23,0,7,4,10,0
2,8,8,23,0,7,4,1,0
2,8,8,23,0,7,4,2,0
2,8,8,23,0,7,4,3,0
2,8,8,23,0,7,4,4,0
2,8,8,23,0,7,4,5,0
2,8,8,23,0,7,4,6,0
2,8,8,23,0,7,4,7,0
2,8,8,23,0,7,4,8,0
2,8,8,23,0,7,4,9,0
2,8,8,23,0,7,1,10,10
2,8,8,23,0,7,1,1,192
2,8,8,23,0,7,1,2,139
2,8,8,23,0,7,1,3,182
2,8,8,23,0,7,1,4,19
2,8,8,23,0,7,1,5,23
2,8,8,23,0,7,1,6,22
2,8,8,23,0,7,1,7,89
2,8,8,23,0,7,1,8,65
2,8,8,23,0,7,1,9,78
2,8,8,23,0,7,2,10,0
2,8,8,23,0,7,2,1,6
2,8,8,23,0,7,2,2,11
2,8,8,23,0,7,2,3,8
2,8,8,23,0,7,2,4,0
2,8,8,23,0,7,2,5,0
2,8,8,23,0,7,2,6,0
2,8,8,23,0,7,2,7,0
2,8,8,23,0,7,2,8,4
2,8,8,23,0,7,2,9,0
2,8,8,23,0,7,3,10,0
2,8,8,23,0,7,3,1,0
2,8,8,23,0,7,3,2,0
2,8,8,23,0,7,3,3,0
2,8,8,23,0,7,3,4,0
2,8,8,23,0,7,3,5,0
2,8,8,23,0,7,3,6,0
2,8,8,23,0,7,3,7,0
2,8,8,23,0,7,3,8,0
2,8,8,23,0,7,3,9,0
2,8,8,23,0,8,4,10,0
2,8,8,23,0,8,4,1,0
2,8,8,23,0,8,4,2,0
2,8,8,23,0,8,4,3,0
2,8,8,23,0,8,4,4,0
2,8,8,23,0,8,4,5,0
2,8,8,23,0,8,4,6,0
2,8,8,23,0,8,4,7,0
2,8,8,23,0,8,4,8,0
2,8,8,23,0,8,4,9,0
2,8,8,23,0,8,1,10,4
2,8,8,23,0,8,1,1,73
2,8,8,23,0,8,1,2,69
2,8,8,23,0,8,1,3,85
2,8,8,23,0,8,1,4,12
2,8,8,23,0,8,1,5,8
2,8,8,23,0,8,1,6,15
2,8,8,23,0,8,1,7,34
2,8,8,23,0,8,1,8,30
2,8,8,23,0,8,1,9,24
2,8,8,23,0,8,2,10,0
2,8,8,23,0,8,2,1,0
2,8,8,23,0,8,2,2,0
2,8,8,23,0,8,2,3,0
2,8,8,23,0,8,2,4,0
2,8,8,23,0,8,2,5,0
2,8,8,23,0,8,2,6,0
2,8,8,23,0,8,2,7,7
2,8,8,23,0,8,2,8,0
2,8,8,23,0,8,2,9,0
2,8,8,23,0,8,3,10,0
2,8,8,23,0,8,3,1,0
2,8,8,23,0,8,3,2,0
2,8,8,23,0,8,3,3,0
2,8,8,23,0,8,3,4,0
2,8,8,23,0,8,3,5,0
2,8,8,23,0,8,3,6,0
2,8,8,23,0,8,3,7,0
2,8,8,23,0,8,3,8,0
2,8,8,23,0,8,3,9,0
2,8,8,23,0,9,4,10,0
2,8,8,23,0,9,4,1,0
2,8,8,23,0,9,4,2,0
2,8,8,23,0,9,4,3,0
2,8,8,23,0,9,4,4,0
2,8,8,23,0,9,4,5,0
2,8,8,23,0,9,4,6,0
2,8,8,23,0,9,4,7,0
2,8,8,23,0,9,4,8,0
2,8,8,23,0,9,4,9,0
2,8,8,23,0,9,1,10,3
2,8,8,23,0,9,1,1,24
2,8,8,23,0,9,1,2,18
2,8,8,23,0,9,1,3,19
2,8,8,23,0,9,1,4,0
2,8,8,23,0,9,1,5,3
2,8,8,23,0,9,1,6,3
2,8,8,23,0,9,1,7,8
2,8,8,23,0,9,1,8,10
2,8,8,23,0,9,1,9,8
2,8,8,23,0,9,2,10,0
2,8,8,23,0,9,2,1,5
2,8,8,23,0,9,2,2,4
2,8,8,23,0,9,2,3,0
2,8,8,23,0,9,2,4,0
2,8,8,23,0,9,2,5,0
2,8,8,23,0,9,2,6,0
2,8,8,23,0,9,2,7,0
2,8,8,23,0,9,2,8,0
2,8,8,23,0,9,2,9,0
2,8,8,23,0,9,3,10,0
2,8,8,23,0,9,3,1,0
2,8,8,23,0,9,3,2,0
2,8,8,23,0,9,3,3,0
2,8,8,23,0,9,3,4,0
2,8,8,23,0,9,3,5,0
2,8,8,23,0,9,3,6,0
2,8,8,23,0,9,3,7,0
2,8,8,23,0,9,3,8,0
2,8,8,23,0,9,3,9,0
2,8,8,23,0,10,4,10,0
2,8,8,23,0,10,4,1,0
2,8,8,23,0,10,4,2,0
2,8,8,23,0,10,4,3,0
2,8,8,23,0,10,4,4,0
2,8,8,23,0,10,4,5,0
2,8,8,23,0,10,4,6,0
2,8,8,23,0,10,4,7,0
2,8,8,23,0,10,4,8,0
2,8,8,23,0,10,4,9,0
2,8,8,23,0,10,1,10,0
2,8,8,23,0,10,1,1,0
2,8,8,23,0,10,1,2,0
2,8,8,23,0,10,1,3,0
2,8,8,23,0,10,1,4,0
2,8,8,23,0,10,1,5,0
2,8,8,23,0,10,1,6,0
2,8,8,23,0,10,1,7,0
2,8,8,23,0,10,1,8,0
2,8,8,23,0,10,1,9,0
2,8,8,23,0,10,2,10,0
2,8,8,23,0,10,2,1,0
2,8,8,23,0,10,2,2,0
2,8,8,23,0,10,2,3,0
2,8,8,23,0,10,2,4,0
2,8,8,23,0,10,2,5,0
2,8,8,23,0,10,2,6,0
2,8,8,23,0,10,2,7,0
2,8,8,23,0,10,2,8,0
2,8,8,23,0,10,2,9,0
2,8,8,23,0,10,3,10,0
2,8,8,23,0,10,3,1,0
2,8,8,23,0,10,3,2,0
2,8,8,23,0,10,3,3,0
2,8,8,23,0,10,3,4,0
2,8,8,23,0,10,3,5,0
2,8,8,23,0,10,3,6,0
2,8,8,23,0,10,3,7,0
2,8,8,23,0,10,3,8,0
2,8,8,23,0,10,3,9,0
2,8,8,23,1,1,4,10,0
2,8,8,23,1,1,4,1,0
2,8,8,23,1,1,4,2,0
2,8,8,23,1,1,4,3,0
2,8,8,23,1,1,4,4,0
2,8,8,23,1,1,4,5,0
2,8,8,23,1,1,4,6,0
2,8,8,23,1,1,4,7,0
2,8,8,23,1,1,4,8,0
2,8,8,23,1,1,4,9,0
2,8,8,23,1,1,1,10,0
2,8,8,23,1,1,1,1,0
2,8,8,23,1,1,1,2,0
2,8,8,23,1,1,1,3,6
2,8,8,23,1,1,1,4,0
2,8,8,23,1,1,1,5,0
2,8,8,23,1,1,1,6,0
2,8,8,23,1,1,1,7,6
2,8,8,23,1,1,1,8,0
2,8,8,23,1,1,1,9,18
2,8,8,23,1,1,2,10,0
2,8,8,23,1,1,2,1,0
2,8,8,23,1,1,2,2,0
2,8,8,23,1,1,2,3,0
2,8,8,23,1,1,2,4,0
2,8,8,23,1,1,2,5,0
2,8,8,23,1,1,2,6,0
2,8,8,23,1,1,2,7,0
2,8,8,23,1,1,2,8,0
2,8,8,23,1,1,2,9,0
2,8,8,23,1,1,3,10,0
2,8,8,23,1,1,3,1,0
2,8,8,23,1,1,3,2,0
2,8,8,23,1,1,3,3,0
2,8,8,23,1,1,3,4,0
2,8,8,23,1,1,3,5,0
2,8,8,23,1,1,3,6,0
2,8,8,23,1,1,3,7,0
2,8,8,23,1,1,3,8,0
2,8,8,23,1,1,3,9,0
2,8,8,23,1,2,4,10,0
2,8,8,23,1,2,4,1,0
2,8,8,23,1,2,4,2,0
2,8,8,23,1,2,4,3,0
2,8,8,23,1,2,4,4,0
2,8,8,23,1,2,4,5,0
2,8,8,23,1,2,4,6,0
2,8,8,23,1,2,4,7,0
2,8,8,23,1,2,4,8,0
2,8,8,23,1,2,4,9,0
2,8,8,23,1,2,1,10,0
2,8,8,23,1,2,1,1,0
2,8,8,23,1,2,1,2,4
2,8,8,23,1,2,1,3,0
2,8,8,23,1,2,1,4,7
2,8,8,23,1,2,1,5,0
2,8,8,23,1,2,1,6,0
2,8,8,23,1,2,1,7,3
2,8,8,23,1,2,1,8,4
2,8,8,23,1,2,1,9,7
2,8,8,23,1,2,2,10,0
2,8,8,23,1,2,2,1,0
2,8,8,23,1,2,2,2,0
2,8,8,23,1,2,2,3,0
2,8,8,23,1,2,2,4,0
2,8,8,23,1,2,2,5,0
2,8,8,23,1,2,2,6,0
2,8,8,23,1,2,2,7,0
2,8,8,23,1,2,2,8,0
2,8,8,23,1,2,2,9,0
2,8,8,23,1,2,3,10,0
2,8,8,23,1,2,3,1,0
2,8,8,23,1,2,3,2,0
2,8,8,23,1,2,3,3,0
2,8,8,23,1,2,3,4,0
2,8,8,23,1,2,3,5,0
2,8,8,23,1,2,3,6,0
2,8,8,23,1,2,3,7,0
2,8,8,23,1,2,3,8,0
2,8,8,23,1,2,3,9,0
2,8,8,23,1,3,4,10,0
2,8,8,23,1,3,4,1,0
2,8,8,23,1,3,4,2,0
2,8,8,23,1,3,4,3,0
2,8,8,23,1,3,4,4,0
2,8,8,23,1,3,4,5,0
2,8,8,23,1,3,4,6,0
2,8,8,23,1,3,4,7,0
2,8,8,23,1,3,4,8,0
2,8,8,23,1,3,4,9,0
2,8,8,23,1,3,1,10,0
2,8,8,23,1,3,1,1,0
2,8,8,23,1,3,1,2,7
2,8,8,23,1,3,1,3,0
2,8,8,23,1,3,1,4,0
2,8,8,23,1,3,1,5,0
2,8,8,23,1,3,1,6,0
2,8,8,23,1,3,1,7,6
2,8,8,23,1,3,1,8,0
2,8,8,23,1,3,1,9,8
2,8,8,23,1,3,2,10,0
2,8,8,23,1,3,2,1,0
2,8,8,23,1,3,2,2,0
2,8,8,23,1,3,2,3,0
2,8,8,23,1,3,2,4,0
2,8,8,23,1,3,2,5,0
2,8,8,23,1,3,2,6,0
2,8,8,23,1,3,2,7,0
2,8,8,23,1,3,2,8,0
2,8,8,23,1,3,2,9,0
2,8,8,23,1,3,3,10,0
2,8,8,23,1,3,3,1,0
2,8,8,23,1,3,3,2,0
2,8,8,23,1,3,3,3,0
2,8,8,23,1,3,3,4,0
2,8,8,23,1,3,3,5,0
2,8,8,23,1,3,3,6,0
2,8,8,23,1,3,3,7,0
2,8,8,23,1,3,3,8,0
2,8,8,23,1,3,3,9,0
2,8,8,23,1,4,4,10,0
2,8,8,23,1,4,4,1,0
2,8,8,23,1,4,4,2,0
2,8,8,23,1,4,4,3,0
2,8,8,23,1,4,4,4,0
2,8,8,23,1,4,4,5,0
2,8,8,23,1,4,4,6,0
2,8,8,23,1,4,4,7,0
2,8,8,23,1,4,4,8,0
2,8,8,23,1,4,4,9,0
2,8,8,23,1,4,1,10,0
2,8,8,23,1,4,1,1,0
2,8,8,23,1,4,1,2,0
2,8,8,23,1,4,1,3,0
2,8,8,23,1,4,1,4,0
2,8,8,23,1,4,1,5,0
2,8,8,23,1,4,1,6,0
2,8,8,23,1,4,1,7,6
2,8,8,23,1,4,1,8,3
2,8,8,23,1,4,1,9,5
2,8,8,23,1,4,2,10,0
2,8,8,23,1,4,2,1,0
2,8,8,23,1,4,2,2,0
2,8,8,23,1,4,2,3,0
2,8,8,23,1,4,2,4,0
2,8,8,23,1,4,2,5,0
2,8,8,23,1,4,2,6,0
2,8,8,23,1,4,2,7,0
2,8,8,23,1,4,2,8,0
2,8,8,23,1,4,2,9,0
2,8,8,23,1,4,3,10,0
2,8,8,23,1,4,3,1,0
2,8,8,23,1,4,3,2,0
2,8,8,23,1,4,3,3,0
2,8,8,23,1,4,3,4,0
2,8,8,23,1,4,3,5,0
2,8,8,23,1,4,3,6,0
2,8,8,23,1,4,3,7,0
2,8,8,23,1,4,3,8,0
2,8,8,23,1,4,3,9,0
2,8,8,23,1,5,4,10,0
2,8,8,23,1,5,4,1,0
2,8,8,23,1,5,4,2,0
2,8,8,23,1,5,4,3,0
2,8,8,23,1,5,4,4,0
2,8,8,23,1,5,4,5,0
2,8,8,23,1,5,4,6,0
2,8,8,23,1,5,4,7,0
2,8,8,23,1,5,4,8,0
2,8,8,23,1,5,4,9,0
2,8,8,23,1,5,1,10,0
2,8,8,23,1,5,1,1,0
2,8,8,23,1,5,1,2,0
2,8,8,23,1,5,1,3,8
2,8,8,23,1,5,1,4,0
2,8,8,23,1,5,1,5,0
2,8,8,23,1,5,1,6,0
2,8,8,23,1,5,1,7,0
2,8,8,23,1,5,1,8,5
2,8,8,23,1,5,1,9,0
2,8,8,23,1,5,2,10,0
2,8,8,23,1,5,2,1,0
2,8,8,23,1,5,2,2,0
2,8,8,23,1,5,2,3,0
2,8,8,23,1,5,2,4,0
2,8,8,23,1,5,2,5,0
2,8,8,23,1,5,2,6,0
2,8,8,23,1,5,2,7,0
2,8,8,23,1,5,2,8,0
2,8,8,23,1,5,2,9,0
2,8,8,23,1,5,3,10,0
2,8,8,23,1,5,3,1,0
2,8,8,23,1,5,3,2,0
2,8,8,23,1,5,3,3,0
2,8,8,23,1,5,3,4,0
2,8,8,23,1,5,3,5,0
2,8,8,23,1,5,3,6,0
2,8,8,23,1,5,3,7,0
2,8,8,23,1,5,3,8,0
2,8,8,23,1,5,3,9,0
2,8,8,23,1,6,4,10,0
2,8,8,23,1,6,4,1,0
2,8,8,23,1,6,4,2,0
2,8,8,23,1,6,4,3,0
2,8,8,23,1,6,4,4,0
2,8,8,23,1,6,4,5,0
2,8,8,23,1,6,4,6,0
2,8,8,23,1,6,4,7,0
2,8,8,23,1,6,4,8,0
2,8,8,23,1,6,4,9,0
2,8,8,23,1,6,1,10,0
2,8,8,23,1,6,1,1,0
2,8,8,23,1,6,1,2,0
2,8,8,23,1,6,1,3,0
2,8,8,23,1,6,1,4,0
2,8,8,23,1,6,1,5,0
2,8,8,23,1,6,1,6,0
2,8,8,23,1,6,1,7,0
2,8,8,23,1,6,1,8,0
2,8,8,23,1,6,1,9,4
2,8,8,23,1,6,2,10,0
2,8,8,23,1,6,2,1,0
2,8,8,23,1,6,2,2,0
2,8,8,23,1,6,2,3,0
2,8,8,23,1,6,2,4,0
2,8,8,23,1,6,2,5,0
2,8,8,23,1,6,2,6,0
2,8,8,23,1,6,2,7,0
2,8,8,23,1,6,2,8,0
2,8,8,23,1,6,2,9,0
2,8,8,23,1,6,3,10,0
2,8,8,23,1,6,3,1,0
2,8,8,23,1,6,3,2,0
2,8,8,23,1,6,3,3,0
2,8,8,23,1,6,3,4,0
2,8,8,23,1,6,3,5,0
2,8,8,23,1,6,3,6,0
2,8,8,23,1,6,3,7,0
2,8,8,23,1,6,3,8,0
2,8,8,23,1,6,3,9,0
2,8,8,23,1,7,4,10,0
2,8,8,23,1,7,4,1,0
2,8,8,23,1,7,4,2,0
2,8,8,23,1,7,4,3,0
2,8,8,23,1,7,4,4,0
2,8,8,23,1,7,4,5,0
2,8,8,23,1,7,4,6,0
2,8,8,23,1,7,4,7,0
2,8,8,23,1,7,4,8,0
2,8,8,23,1,7,4,9,0
2,8,8,23,1,7,1,10,0
2,8,8,23,1,7,1,1,0
2,8,8,23,1,7,1,2,0
2,8,8,23,1,7,1,3,0
2,8,8,23,1,7,1,4,0
2,8,8,23,1,7,1,5,0
2,8,8,23,1,7,1,6,0
2,8,8,23,1,7,1,7,0
2,8,8,23,1,7,1,8,0
2,8,8,23,1,7,1,9,0
2,8,8,23,1,7,2,10,0
2,8,8,23,1,7,2,1,0
2,8,8,23,1,7,2,2,0
2,8,8,23,1,7,2,3,0
2,8,8,23,1,7,2,4,0
2,8,8,23,1,7,2,5,0
2,8,8,23,1,7,2,6,0
2,8,8,23,1,7,2,7,0
2,8,8,23,1,7,2,8,0
2,8,8,23,1,7,2,9,0
2,8,8,23,1,7,3,10,0
2,8,8,23,1,7,3,1,0
2,8,8,23,1,7,3,2,0
2,8,8,23,1,7,3,3,0
2,8,8,23,1,7,3,4,0
2,8,8,23,1,7,3,5,0
2,8,8,23,1,7,3,6,0
2,8,8,23,1,7,3,7,0
2,8,8,23,1,7,3,8,0
2,8,8,23,1,7,3,9,0
2,8,8,23,1,8,4,10,0
2,8,8,23,1,8,4,1,0
2,8,8,23,1,8,4,2,0
2,8,8,23,1,8,4,3,0
2,8,8,23,1,8,4,4,0
2,8,8,23,1,8,4,5,0
2,8,8,23,1,8,4,6,0
2,8,8,23,1,8,4,7,0
2,8,8,23,1,8,4,8,0
2,8,8,23,1,8,4,9,0
2,8,8,23,1,8,1,10,0
2,8,8,23,1,8,1,1,10
2,8,8,23,1,8,1,2,0
